model,layer,n_languages,n_concepts,dimension,family,perturbation,magnitude,preprocessing,metric,value,reference_value,expected_value,analytic_expectation,absolute_error,relative_error,tolerance,analytic_status,identity_value,delta_from_identity,fractional_change_over_abs_identity
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,concept_rank_singular_entropy,129.10257174451138,238.3211104934484,,empirical,,,,EMPIRICAL,238.3211104934484,-109.21853874893702,-0.45828310602782085
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=149,standardized,concept_participation_ratio,37.145491452132205,44.97541696699626,,empirical,,,,EMPIRICAL,44.97541696699626,-7.829925514864051,-0.17409345021992317
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,lfs_direct,0.4066447208714329,0.4034564431006811,,empirical,,,,EMPIRICAL,0.4034564431006811,0.003188277770751813,0.007902408860418644
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,ss_language,2457321.5671959063,2457321.567195907,,empirical,,,,EMPIRICAL,2457321.567195907,-4.656612873077393e-10,-1.8949953214267908e-16
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,ss_concept,3585598.5571079496,3633352.182641052,,empirical,,,,EMPIRICAL,3633352.182641052,-47753.625533102546,-0.013143131502983244
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,ss_residual,1309723.976140001,1309723.9761400009,,empirical,,,,EMPIRICAL,1309723.9761400009,2.3283064365386963e-10,1.7777077299910526e-16
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,language_share_total,0.3342092359737044,0.3320526353023147,,empirical,,,,EMPIRICAL,0.3320526353023147,0.0021566006713896746,0.006494755475818508
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,concept_share_total,0.4876611064163296,0.4909671503042624,,empirical,,,,EMPIRICAL,0.4909671503042624,-0.003306043887932819,-0.006733737452462952
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,residual_share_total,0.1781296576099661,0.1769802143934228,,empirical,,,,EMPIRICAL,0.1769802143934228,0.001149443216543311,0.006494755475819044
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,lfs_vc_reml,0.4324108978032152,0.429065655714909,,empirical,,,,EMPIRICAL,0.429065655714909,0.003345242088306166,0.007796573889682047
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,mexa_external,0.1116666666666666,0.1994444444444444,,empirical,,,,EMPIRICAL,0.1994444444444444,-0.0877777777777778,-0.4401114206128136
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,aar10,-0.0558822372451849,-0.0498697585158225,,empirical,,,,EMPIRICAL,-0.0498697585158225,-0.0060124787293623985,-0.12056362228934356
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,mean_alignment_margin,-0.0257418786714617,-0.0203018729869727,,empirical,,,,EMPIRICAL,-0.0203018729869727,-0.005440005684489001,-0.26795585254521803
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,linear_cka,0.7820927751814386,0.7820028834182776,,empirical,,,,EMPIRICAL,0.7820028834182776,8.989176316098746e-05,0.00011495067993618402
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,cvp_within_raw,1255.2109059610125,1267.455425328475,,empirical,,,,EMPIRICAL,1267.455425328475,-12.244519367462544,-0.009660710051629029
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,cpres_shared_raw,919.3842454122946,931.6287647797568,,empirical,,,,EMPIRICAL,931.6287647797568,-12.244519367462203,-0.01314313150298326
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,mean_norm,64.80938435416596,64.8917366447793,,empirical,,,,EMPIRICAL,64.8917366447793,-0.08235229061334337,-0.0012690720709809947
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,concept_rank_covariance_entropy,1.2234584325573383,1.4020593951823102,,empirical,,,,EMPIRICAL,1.4020593951823102,-0.17860096262497183,-0.12738473365584366
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,concept_rank_singular_entropy,10.301301801074342,93.08944919376852,,empirical,,,,EMPIRICAL,93.08944919376852,-82.78814739269417,-0.8893397491306252
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,concept_participation_ratio,1.0534884535924551,1.0817350499756038,,empirical,,,,EMPIRICAL,1.0817350499756038,-0.028246596383148637,-0.026112305766357185
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,cvp_within_ratio,0.990339289948371,1.0,,empirical,,,,EMPIRICAL,1.0,-0.009660710051629051,-0.009660710051629051
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,raw,cpres_shared_ratio,0.9868568684970166,1.0,,empirical,,,,EMPIRICAL,1.0,-0.013143131502983407,-0.013143131502983407
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,lfs_direct,0.8515301049510446,0.7826511745362782,,empirical,,,,EMPIRICAL,0.7826511745362782,0.06887893041476645,0.0880071897363181
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,ss_language,4479453.744495962,4252510.68152296,,empirical,,,,EMPIRICAL,4252510.68152296,226943.06297300197,0.05336684137186609
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,ss_concept,781022.3308079054,1180958.0461545754,,empirical,,,,EMPIRICAL,1180958.0461545754,-399935.71534667,-0.3386536182626783
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,ss_residual,2726723.924696135,2553731.2723224643,,empirical,,,,EMPIRICAL,2553731.2723224643,172992.6523736706,0.06774113402164834
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,language_share_total,0.5608290445332483,0.5324157003108674,,empirical,,,,EMPIRICAL,0.5324157003108674,0.028413344222380954,0.053366841371865904
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,concept_share_total,0.0977842461448198,0.1478563258907471,,empirical,,,,EMPIRICAL,0.1478563258907471,-0.0500720797459273,-0.3386536182626788
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,residual_share_total,0.3413867093219319,0.3197279737983854,,empirical,,,,EMPIRICAL,0.3197279737983854,0.02165873552354647,0.06774113402164826
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,lfs_vc_reml,0.897073908397355,0.8255733980023423,,empirical,,,,EMPIRICAL,0.8255733980023423,0.0715005103950127,0.08660709098430742
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,mexa_external,0.3066666666666667,0.5430555555555555,,empirical,,,,EMPIRICAL,0.5430555555555555,-0.23638888888888882,-0.4352941176470587
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,aar10,-0.1331262455727479,-0.0376912278478068,,empirical,,,,EMPIRICAL,-0.0376912278478068,-0.09543501772494112,-2.5320219895806435
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,mean_alignment_margin,-0.0308044149914492,0.0708298440839256,,empirical,,,,EMPIRICAL,0.0708298440839256,-0.10163425907537481,-1.4349072822318985
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,linear_cka,0.655976164836568,0.6455196457614661,,empirical,,,,EMPIRICAL,0.6455196457614661,0.010456519075101811,0.016198607035061062
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,cvp_within_raw,899.4221167959072,957.6126457633438,,empirical,,,,EMPIRICAL,957.6126457633438,-58.19052896743665,-0.060766249511096534
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,cpres_shared_raw,200.2621361045911,302.80975542425017,,empirical,,,,EMPIRICAL,302.80975542425017,-102.54761931965908,-0.3386536182626786
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,mean_norm,44.42296920745871,44.57919177229958,,empirical,,,,EMPIRICAL,44.57919177229958,-0.15622256484086705,-0.0035043830681995435
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,concept_rank_covariance_entropy,25.78718010215419,105.38377872631288,,empirical,,,,EMPIRICAL,105.38377872631288,-79.5965986241587,-0.7553021877387333
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,concept_rank_singular_entropy,34.08300743623528,238.3211104934484,,empirical,,,,EMPIRICAL,238.3211104934484,-204.23810305721312,-0.8569870400248397
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=37,standardized,concept_participation_ratio,18.357880822139443,44.97541696699626,,empirical,,,,EMPIRICAL,44.97541696699626,-26.617536144856814,-0.5918241105888852
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_direct,0.4092305524788558,0.4034564431006811,,empirical,,,,EMPIRICAL,0.4034564431006811,0.005774109378174741,0.014311605321751754
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_language,2457321.567195908,2457321.567195907,,empirical,,,,EMPIRICAL,2457321.567195907,1.3969838619232178e-09,5.684985964280373e-16
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_concept,3547414.766176642,3633352.182641052,,empirical,,,,EMPIRICAL,3633352.182641052,-85937.41646441026,-0.023652377238570662
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,ss_residual,1309723.9761400018,1309723.9761400009,,empirical,,,,EMPIRICAL,1309723.9761400009,9.313225746154785e-10,7.11083091996421e-16
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,language_share_total,0.3359539136469342,0.3320526353023147,,empirical,,,,EMPIRICAL,0.3320526353023147,0.0039012783446195076,0.011748975704010357
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_share_total,0.484986535720644,0.4909671503042624,,empirical,,,,EMPIRICAL,0.4909671503042624,-0.005980614583618427,-0.012181292740078674
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,residual_share_total,0.1790595506324217,0.1769802143934228,,empirical,,,,EMPIRICAL,0.1769802143934228,0.002079336238998919,0.011748975704010641
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,lfs_vc_reml,0.4350511104935118,0.429065655714909,,empirical,,,,EMPIRICAL,0.429065655714909,0.0059854547786027945,0.013949974086436334
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mexa_external,0.0597222222222222,0.1994444444444444,,empirical,,,,EMPIRICAL,0.1994444444444444,-0.1397222222222222,-0.7005571030640668
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,aar10,-0.0593871091714617,-0.0498697585158225,,empirical,,,,EMPIRICAL,-0.0498697585158225,-0.009517350655639197,-0.19084412956640975
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_alignment_margin,-0.0286621522221024,-0.0203018729869727,,empirical,,,,EMPIRICAL,-0.0203018729869727,-0.008360279235129699,-0.41179842079074774
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,linear_cka,0.7818551785990641,0.7820028834182776,,empirical,,,,EMPIRICAL,0.7820028834182776,-0.0001477048192135566,-0.000188880146538478
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_raw,1245.4201903376002,1267.455425328475,,empirical,,,,EMPIRICAL,1267.455425328475,-22.03523499087487,-0.01738541218139028
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_raw,909.5935297888822,931.6287647797568,,empirical,,,,EMPIRICAL,931.6287647797568,-22.035234990874642,-0.023652377238570898
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,mean_norm,64.74365942433725,64.8917366447793,,empirical,,,,EMPIRICAL,64.8917366447793,-0.14807722044204752,-0.0022819118134043757
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_covariance_entropy,1.1155068055092876,1.4020593951823102,,empirical,,,,EMPIRICAL,1.4020593951823102,-0.28655258967302255,-0.2043797792430627
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_rank_singular_entropy,2.994370015724846,93.08944919376852,,empirical,,,,EMPIRICAL,93.08944919376852,-90.09507917804368,-0.9678334113945398
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,concept_participation_ratio,1.0311755073326878,1.0817350499756038,,empirical,,,,EMPIRICAL,1.0817350499756038,-0.050559542642915956,-0.04673930334794663
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cvp_within_ratio,0.9826145878186096,1.0,,empirical,,,,EMPIRICAL,1.0,-0.017385412181390447,-0.017385412181390447
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,raw,cpres_shared_ratio,0.976347622761429,1.0,,empirical,,,,EMPIRICAL,1.0,-0.023652377238571054,-0.023652377238571054
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_direct,0.9099734524707312,0.7826511745362782,,empirical,,,,EMPIRICAL,0.7826511745362782,0.12732227793445305,0.16268074728168863
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_language,4659861.886806827,4252510.68152296,,empirical,,,,EMPIRICAL,4252510.68152296,407351.2052838672,0.09579075416642616
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_concept,461014.8532282992,1180958.0461545754,,empirical,,,,EMPIRICAL,1180958.0461545754,-719943.1929262762,-0.6096263921233684
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,ss_residual,2866323.259964876,2553731.2723224643,,empirical,,,,EMPIRICAL,2553731.2723224643,312591.9876424116,0.1224059833664989
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,language_share_total,0.5834162017736911,0.5324157003108674,,empirical,,,,EMPIRICAL,0.5324157003108674,0.051000501462823755,0.09579075416642585
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_share_total,0.0577192073853539,0.1478563258907471,,empirical,,,,EMPIRICAL,0.1478563258907471,-0.09013711850539319,-0.6096263921233688
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,residual_share_total,0.3588645908409549,0.3197279737983854,,empirical,,,,EMPIRICAL,0.3197279737983854,0.03913661704256949,0.12240598336649867
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,lfs_vc_reml,0.9555655190574256,0.8255733980023423,,empirical,,,,EMPIRICAL,0.8255733980023423,0.1299921210550833,0.1574567704938507
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mexa_external,0.1772222222222222,0.5430555555555555,,empirical,,,,EMPIRICAL,0.5430555555555555,-0.36583333333333334,-0.6736572890025576
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,aar10,-0.1864757860414795,-0.0376912278478068,,empirical,,,,EMPIRICAL,-0.0376912278478068,-0.1487845581936727,-3.9474585119500234
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_alignment_margin,-0.0835820395517952,0.0708298440839256,,empirical,,,,EMPIRICAL,0.0708298440839256,-0.1544118836357208,-2.1800398636026874
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,linear_cka,0.6697734214968901,0.6455196457614661,,empirical,,,,EMPIRICAL,0.6455196457614661,0.024253775735423977,0.03757248271942801
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cvp_within_raw,853.1636187674802,957.6126457633438,,empirical,,,,EMPIRICAL,957.6126457633438,-104.44902699586362,-0.1090723137982414
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,cpres_shared_raw,118.20893672520492,302.80975542425017,,empirical,,,,EMPIRICAL,302.80975542425017,-184.60081869904525,-0.6096263921233686
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,mean_norm,44.26556707753833,44.57919177229958,,empirical,,,,EMPIRICAL,44.57919177229958,-0.313624694761252,-0.007035226128889369
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_covariance_entropy,7.840730504044164,105.38377872631288,,empirical,,,,EMPIRICAL,105.38377872631288,-97.54304822226872,-0.9255983169439488
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_rank_singular_entropy,8.665644080423032,238.3211104934484,,empirical,,,,EMPIRICAL,238.3211104934484,-229.65546641302538,-0.9636387894363171
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=9,standardized,concept_participation_ratio,6.994972891174918,44.97541696699626,,empirical,,,,EMPIRICAL,44.97541696699626,-37.98044407582134,-0.8444711942013133
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,lfs_direct,0.4081729484328058,0.4034564431006811,,empirical,,,,EMPIRICAL,0.4034564431006811,0.004716505332124754,0.011690246649370692
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,ss_language,2457321.567195909,2457321.567195907,,empirical,,,,EMPIRICAL,2457321.567195907,2.3283064365386963e-09,9.474976607133955e-16
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,ss_concept,3562973.448999752,3633352.182641052,,empirical,,,,EMPIRICAL,3633352.182641052,-70378.73364130035,-0.019370193172450093
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,ss_residual,1309723.9761400016,1309723.9761400009,,empirical,,,,EMPIRICAL,1309723.9761400009,6.984919309616089e-10,5.333123189973157e-16
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,language_share_total,0.3352408185797755,0.3320526353023147,,empirical,,,,EMPIRICAL,0.3320526353023147,0.0031881832774607877,0.009601439466240438
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,concept_share_total,0.4860797022115809,0.4909671503042624,,empirical,,,,EMPIRICAL,0.4909671503042624,-0.00488744809268149,-0.009954735443405202
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,residual_share_total,0.1786794792086434,0.1769802143934228,,empirical,,,,EMPIRICAL,0.1769802143934228,0.0016992648152206191,0.009601439466239961
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,lfs_vc_reml,0.4340047302651135,0.429065655714909,,empirical,,,,EMPIRICAL,0.429065655714909,0.004939074550204481,0.011511232568766188
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,mexa_external,0.0783333333333333,0.1994444444444444,,empirical,,,,EMPIRICAL,0.1994444444444444,-0.1211111111111111,-0.6072423398328691
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,aar10,-0.0581229969649617,-0.0498697585158225,,empirical,,,,EMPIRICAL,-0.0498697585158225,-0.008253238449139194,-0.16549585750491724
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,mean_alignment_margin,-0.0276734570649682,-0.0203018729869727,,empirical,,,,EMPIRICAL,-0.0203018729869727,-0.007371584077995499,-0.3630987191539271
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,linear_cka,0.7821053577809293,0.7820028834182776,,empirical,,,,EMPIRICAL,0.7820028834182776,0.00010247436265165,0.00013104090128634286
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,cvp_within_raw,1249.40959618968,1267.455425328475,,empirical,,,,EMPIRICAL,1267.455425328475,-18.045829138794943,-0.014237841251196797
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,cpres_shared_raw,913.5829356409618,931.6287647797568,,empirical,,,,EMPIRICAL,931.6287647797568,-18.045829138795057,-0.019370193172450197
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,mean_norm,64.77111129749932,64.8917366447793,,empirical,,,,EMPIRICAL,64.8917366447793,-0.12062534727998298,-0.0018588706901202586
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,concept_rank_covariance_entropy,1.1564315818523676,1.4020593951823102,,empirical,,,,EMPIRICAL,1.4020593951823102,-0.24562781332994255,-0.1751907331272535
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,concept_rank_singular_entropy,4.7235982252109885,93.08944919376852,,empirical,,,,EMPIRICAL,93.08944919376852,-88.36585096855752,-0.9492574264202737
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,concept_participation_ratio,1.0402376037690355,1.0817350499756038,,empirical,,,,EMPIRICAL,1.0817350499756038,-0.041497446206568256,-0.038361931794207965
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,cvp_within_ratio,0.985762158748803,1.0,,empirical,,,,EMPIRICAL,1.0,-0.014237841251196981,-0.014237841251196981
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,raw,cpres_shared_ratio,0.9806298068275496,1.0,,empirical,,,,EMPIRICAL,1.0,-0.019370193172450367,-0.019370193172450367
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,lfs_direct,0.886582446558357,0.7826511745362782,,empirical,,,,EMPIRICAL,0.7826511745362782,0.10393127202207886,0.13279386194450965
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,ss_language,4588802.916992859,4252510.68152296,,empirical,,,,EMPIRICAL,4252510.68152296,336292.23546989914,0.07908086790494837
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,ss_concept,587030.3456734943,1180958.0461545754,,empirical,,,,EMPIRICAL,1180958.0461545754,-593927.7004810811,-0.5029202370185994
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,ss_residual,2811366.737333652,2553731.2723224643,,empirical,,,,EMPIRICAL,2553731.2723224643,257635.46501118783,0.10088589500526575
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,language_share_total,0.5745195959776712,0.5324157003108674,,empirical,,,,EMPIRICAL,0.5324157003108674,0.04210389566680384,0.07908086790494753
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,concept_share_total,0.0734963874290732,0.1478563258907471,,empirical,,,,EMPIRICAL,0.1478563258907471,-0.0743599384616739,-0.5029202370186
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,residual_share_total,0.3519840165932554,0.3197279737983854,,empirical,,,,EMPIRICAL,0.3197279737983854,0.03225604279486999,0.10088589500526488
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,lfs_vc_reml,0.9331590561741095,0.8255733980023423,,empirical,,,,EMPIRICAL,0.8255733980023423,0.10758565817176724,0.13031628493855854
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,mexa_external,0.2197222222222222,0.5430555555555555,,empirical,,,,EMPIRICAL,0.5430555555555555,-0.3233333333333333,-0.5953964194373401
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,aar10,-0.1674912816284535,-0.0376912278478068,,empirical,,,,EMPIRICAL,-0.0376912278478068,-0.1298000537806467,-3.4437735566685608
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,mean_alignment_margin,-0.0638914255629299,0.0708298440839256,,empirical,,,,EMPIRICAL,0.0708298440839256,-0.1347212696468555,-1.9020410307161701
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,linear_cka,0.6632866986133724,0.6455196457614661,,empirical,,,,EMPIRICAL,0.6455196457614661,0.017767052851906273,0.027523643886853282
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,cvp_within_raw,871.3838674377286,957.6126457633438,,empirical,,,,EMPIRICAL,957.6126457633438,-86.22877832561528,-0.09004557187826143
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,cpres_shared_raw,150.52060145474215,302.80975542425017,,empirical,,,,EMPIRICAL,302.80975542425017,-152.28915396950802,-0.5029202370185994
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,mean_norm,44.33916630413405,44.57919177229958,,empirical,,,,EMPIRICAL,44.57919177229958,-0.24002546816553405,-0.005384248987544005
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,concept_rank_covariance_entropy,12.844372483752606,105.38377872631288,,empirical,,,,EMPIRICAL,105.38377872631288,-92.53940624256028,-0.8781181255882833
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,concept_rank_singular_entropy,15.117853116412965,238.3211104934484,,empirical,,,,EMPIRICAL,238.3211104934484,-223.20325737703544,-0.9365651952312947
bloom-1b7,14,13,300,2048,rank,concept_main_effect_projection,rank=16,standardized,concept_participation_ratio,10.629770979162574,44.97541696699626,,empirical,,,,EMPIRICAL,44.97541696699626,-34.345645987833684,-0.7636537536280568
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,lfs_direct,0.6321228872808271,0.4034564431006811,,empirical,,,,EMPIRICAL,0.4034564431006811,0.22866644418014603,0.5667686018911419
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,ss_language,4116524.449255649,2457321.567195907,,empirical,,,,EMPIRICAL,2457321.567195907,1659202.8820597422,0.6752078784516135
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,ss_concept,2395697.35458301,3633352.182641052,,empirical,,,,EMPIRICAL,3633352.182641052,-1237654.828058042,-0.34063717631644547
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,ss_residual,1651369.9677846343,1309723.9761400009,,empirical,,,,EMPIRICAL,1309723.9761400009,341645.99164463347,0.26085343008801554
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,language_share_total,0.5042540788926657,0.3320526353023147,,empirical,,,,EMPIRICAL,0.3320526353023147,0.172201443590351,0.5185968285828286
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,concept_share_total,0.293461189829515,0.4909671503042624,,empirical,,,,EMPIRICAL,0.4909671503042624,-0.1975059604747474,-0.40227937928708446
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,residual_share_total,0.2022847312778192,0.1769802143934228,,empirical,,,,EMPIRICAL,0.1769802143934228,0.025304516884396416,0.14297935490204053
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,lfs_vc_reml,0.6628127627408368,0.429065655714909,,empirical,,,,EMPIRICAL,0.429065655714909,0.23374710702592777,0.5447816759802376
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,mexa_external,0.1994444444444444,0.1994444444444444,,empirical,,,,EMPIRICAL,0.1994444444444444,0.0,0.0
bloom-1b7,14,13,300,2048,language,bottom_tier_shrink_0.1,"swa,amh,zul,khm",raw,aar10,-0.0498697585095299,-0.0498697585158225,,empirical,,,,EMPIRICAL,-0.0498697585158225,6.292605325697309e-12,1.2618078597073642e-10
