model,flores_code,mexa_shared,aar_shared,q_L,r_content,log_tokens,macro_family_g,script_g,fertility,acc_native,acc_trans,acc
Sailor-7B,mya_Mymr,0.01,-0.1699039222221358,0.34431796011302496,,8.94576714414124,Sino-Tibetan,other,9.286835294117648,,0.23777777777777778,0.23777777777777778
SmolLM2-360M,deu_Latn,0.42333333333333334,-0.031835747834542204,0.1263450894027609,,11.552705133249123,Indo-European,Latn,1.3225588235294117,0.2014388489208633,0.27,0.23571942446043165
SmolLM2-360M,fra_Latn,0.7366666666666667,-0.037418516043769466,0.1263450894027609,,11.504243358607456,Indo-European,Latn,1.2537352941176472,0.22195704057279236,0.24333333333333335,0.23264518695306285
SmolLM2-360M,spa_Latn,0.7933333333333333,-0.0031858930709414627,0.1263450894027609,,11.572692346038526,Indo-European,Latn,1.2007941176470587,0.27090909090909093,0.24222222222222223,0.25656565656565655
SmolLM2-360M,por_Latn,0.77,-0.006377186133617144,0.1263450894027609,,11.136535917638877,Indo-European,Latn,1.2411764705882353,0.2323049001814882,0.2733333333333333,0.25281911675741076
SmolLM2-360M,ita_Latn,0.69,-0.023115095325958443,0.1263450894027609,,11.218657350111846,Indo-European,Latn,1.2658764705882353,0.25547445255474455,0.27444444444444444,0.2649594484995945
SmolLM2-360M,nld_Latn,0.31333333333333335,-0.05498659443584423,0.1263450894027609,,10.903264809073452,Indo-European,Latn,1.3371529411764707,0.22323049001814882,0.2677777777777778,0.2455041338979633
SmolLM2-360M,swe_Latn,0.28,-0.09410981561219661,0.1263450894027609,,10.585304823582218,Indo-European,Latn,1.4709764705882353,,0.27111111111111114,0.27111111111111114
SmolLM2-360M,pol_Latn,0.04666666666666667,-0.1118317943093798,0.1263450894027609,,11.069183544489329,Balto-Slavic,Latn,1.8035588235294118,0.2518248175182482,0.26666666666666666,0.25924574209245743
SmolLM2-360M,ces_Latn,0.06,-0.11390062382544026,0.1263450894027609,,10.755192300065602,Balto-Slavic,Latn,1.9043941176470587,,0.26222222222222225,0.26222222222222225
SmolLM2-360M,ron_Latn,0.14666666666666667,-0.07860925194533695,0.1263450894027609,,10.598220789235437,Indo-European,Latn,1.5607,,0.25,0.25
SmolLM2-360M,rus_Cyrl,0.15666666666666668,-0.071986288749458,0.1263450894027609,,11.867586387163913,Balto-Slavic,Cyrl,1.9942470588235295,0.25,0.25555555555555554,0.25277777777777777
SmolLM2-360M,ukr_Cyrl,0.05333333333333334,-0.08398324825693537,0.1263450894027609,,10.582360317494818,Balto-Slavic,Cyrl,2.340729411764706,0.26,0.23666666666666666,0.24833333333333335
SmolLM2-360M,bul_Cyrl,0.02666666666666667,-0.08452983845177293,0.1263450894027609,,10.360175858097726,Balto-Slavic,Cyrl,2.0901764705882355,0.22545454545454546,0.2611111111111111,0.2432828282828283
SmolLM2-360M,ell_Grek,0.023333333333333334,-0.10946800277630044,0.1263450894027609,,10.634956550916772,Indo-European,other,3.2260705882352942,0.27898550724637683,0.2633333333333333,0.27115942028985507
SmolLM2-360M,tur_Latn,0.03333333333333333,-0.14893597201411093,0.1263450894027609,,10.808162253319553,Turkic,Latn,1.7084764705882354,0.24087591240875914,0.23777777777777778,0.23932684509326846
SmolLM2-360M,arb_Arab,0.016666666666666666,-0.13265595455022716,0.1263450894027609,,10.841073612355865,Afro-Asiatic,Arab,3.117952941176471,0.21557971014492755,0.2722222222222222,0.24390096618357487
SmolLM2-360M,heb_Hebr,0.016666666666666666,-0.13072426081151767,0.1263450894027609,,9.693476506485494,Afro-Asiatic,other,4.055217647058823,0.21454545454545454,0.25,0.23227272727272727
SmolLM2-360M,pes_Arab,0.016666666666666666,-0.14771277132641453,0.1263450894027609,,10.662263375070816,Indo-European,Arab,3.4424411764705884,0.25364963503649635,0.27666666666666667,0.2651581508515815
SmolLM2-360M,hin_Deva,0.006666666666666667,-0.12841689522796623,0.1263450894027609,,10.225085947081105,Indo-European,Deva,4.760605882352941,0.2303473491773309,0.2722222222222222,0.2512847856997765
SmolLM2-360M,ben_Beng,0.0033333333333333335,-0.14785268114134073,0.1263450894027609,,9.981044874347496,Indo-European,other,6.026417647058824,0.2354014598540146,0.28,0.2577007299270073
SmolLM2-360M,tam_Taml,0.0033333333333333335,-0.12367547359385278,0.1263450894027609,,9.641283555217916,Dravidian,other,6.100917647058823,0.22181818181818183,0.26222222222222225,0.24202020202020202
SmolLM2-360M,tel_Telu,0.006666666666666667,-0.13955990116588066,0.1263450894027609,,9.195061276656201,Dravidian,other,7.609270588235294,0.23722627737226276,0.27,0.2536131386861314
SmolLM2-360M,mar_Deva,0.013333333333333334,-0.15629647401176108,0.1263450894027609,,9.291197362643686,Indo-European,Deva,5.015682352941177,,0.2477777777777778,0.2477777777777778
SmolLM2-360M,urd_Arab,0.01,-0.1483684799148518,0.1263450894027609,,9.431854501264098,Indo-European,Arab,3.964352941176471,0.2159090909090909,0.2722222222222222,0.24406565656565654
SmolLM2-360M,vie_Latn,0.05,-0.09340663563533716,0.1263450894027609,,10.743353922054286,other,Latn,2.1605588235294118,0.22727272727272727,0.2577777777777778,0.24252525252525253
SmolLM2-360M,ind_Latn,0.2833333333333333,-0.04562405965493215,0.1263450894027609,,10.081454105942349,Austronesian,Latn,1.3422529411764705,0.2727272727272727,0.2811111111111111,0.2769191919191919
SmolLM2-360M,zsm_Latn,0.25666666666666665,-0.051398297323706994,0.1263450894027609,,7.287263587861631,Austronesian,Latn,1.3803882352941177,0.23552894211576847,0.26666666666666666,0.25109780439121754
SmolLM2-360M,tha_Thai,0.013333333333333334,-0.134860932653348,0.1263450894027609,,10.196379987855126,Tai-Kadai,other,5.162605882352942,,0.2722222222222222,0.2722222222222222
SmolLM2-360M,zho_Hans,0.5033333333333333,-0.04979684824626352,0.1263450894027609,,11.356131798505956,Sino-Tibetan,other,4.402152941176471,0.24403669724770644,0.2777777777777778,0.26090723751274214
SmolLM2-360M,jpn_Jpan,0.07333333333333333,-0.09335758910214137,0.1263450894027609,,11.032916144087627,other,other,5.0625647058823535,0.27944111776447106,0.27444444444444444,0.27694278110445775
SmolLM2-360M,kor_Hang,0.02666666666666667,-0.10852314992903736,0.1263450894027609,,10.393846195528992,other,other,5.392352941176471,0.26,0.27,0.265
SmolLM2-360M,fin_Latn,0.03666666666666667,-0.16397135608775756,0.1263450894027609,,10.461273505456898,Uralic,Latn,1.6468823529411765,0.2323049001814882,0.24666666666666667,0.23948578342407745
SmolLM2-360M,hun_Latn,0.03333333333333333,-0.15888262944104417,0.1263450894027609,,10.637669631397417,Uralic,Latn,1.797864705882353,0.24545454545454545,0.26666666666666666,0.25606060606060604
SmolLM2-360M,est_Latn,0.05,-0.19239465337791356,0.1263450894027609,,9.944761723531126,Uralic,Latn,1.6741529411764706,0.21428571428571427,0.22111111111111112,0.2176984126984127
SmolLM2-360M,kat_Geor,0.006666666666666667,-0.1288823361649662,0.1263450894027609,,9.417907523376437,other,other,6.757517647058824,0.244,0.21888888888888888,0.23144444444444445
SmolLM2-360M,amh_Ethi,0.01,-0.18758985775163053,0.1263450894027609,,8.5541337799261,Afro-Asiatic,other,9.0556,,0.24444444444444444,0.24444444444444444
SmolLM2-360M,swh_Latn,0.04,-0.14116896526251266,0.1263450894027609,,7.487255902011655,Atlantic-Congo,Latn,1.6242705882352941,,0.22555555555555556,0.22555555555555556
SmolLM2-360M,yor_Latn,0.013333333333333334,-0.14453068383412845,0.1263450894027609,,4.632892380992985,Atlantic-Congo,Latn,2.822870588235294,,0.23444444444444446,0.23444444444444446
SmolLM2-360M,khm_Khmr,0.0033333333333333335,-0.18355479795814472,0.1263450894027609,,8.873125289337338,other,other,7.467370588235294,,0.2688888888888889,0.2688888888888889
SmolLM2-360M,mya_Mymr,0.0033333333333333335,-0.13787350607398427,0.1263450894027609,,8.94576714414124,Sino-Tibetan,other,9.286835294117648,,0.26,0.26
