model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-8B-Base,0,3141,4,4096,0.6971092489276134,0.822093633715544,0.8751058760134428,0.9139445916517857,0.9494029675465715,0.9951171875,0.895263671875,0.343017578125,1.0,0.3685876982949816,0.18840896539635088,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,3141,16,4096,0.6828526247256277,0.8078319589782333,0.8655814277579535,0.9078587076676344,0.9454193151604309,0.995849609375,0.88232421875,0.2998046875,1.0,0.3210826182683544,0.1453239868945502,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,5772,0,4096,0.7086932347085546,0.8235750461564205,0.8781872295299682,0.9155703085840177,0.9515803639818067,0.99658203125,0.914794921875,0.35595703125,1.0,0.3888333615960782,0.22085537692341245,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,5772,1,4096,0.7012150243621397,0.8221272922372196,0.8779855584195017,0.9157701960219483,0.9517159933530399,0.995361328125,0.908447265625,0.362060546875,1.0,0.38482019992005,0.21028360637710775,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,5772,4,4096,0.7041155861570209,0.8218407652055427,0.8757611159761147,0.914500109774987,0.9499864390607831,0.9951171875,0.907470703125,0.346923828125,0.999755859375,0.3627706179191492,0.18707307053590183,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,5772,16,4096,0.6874284657696308,0.8079512402541857,0.8653204061880126,0.90845900997863,0.947019632699584,0.994873046875,0.88232421875,0.2958984375,1.0,0.3205050251754349,0.13932083331967307,0.8766633789350756,1.8451981442538018e-16,3.2788672698734744e-16
Qwen3-8B-Base,0,8111,0,4096,0.7086932347085546,0.8235750461564205,0.8781872295299682,0.9155703085840177,0.9515803639818067,0.99658203125,0.914794921875,0.35595703125,1.0,0.3888333615960782,0.22085537692341245,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,8111,1,4096,0.7089435640613035,0.8231009826530951,0.8771222314345134,0.9152411704178969,0.9514813001152951,0.996337890625,0.90869140625,0.355712890625,1.0,0.38558376277088935,0.2153640670393415,0.8766633789350757,1.8451981442538018e-16,4.918300904810212e-16
Qwen3-8B-Base,0,8111,4,4096,0.7008707320169385,0.8209608187345288,0.8753224603750491,0.9135101890878043,0.949541023092546,0.994140625,0.909423828125,0.34326171875,1.0,0.3655878119510938,0.19488990085108585,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,0,8111,16,4096,0.6863662254541009,0.8063297341562548,0.8630702284186692,0.9071888277573531,0.946526562631615,0.99658203125,0.87841796875,0.288818359375,1.0,0.3308548516983223,0.15055311991146025,0.8766633789350758,0.0,3.2788672698734744e-16
Qwen3-8B-Base,9,1729,0,4096,0.32256256644956827,0.48622405922903594,0.6034518279966878,0.7124396092082016,0.8299060529431117,0.728515625,0.1640625,0.0087890625,1.0,0.9947136065152566,0.9918865317163722,0.4525615053659348,2.911033880823707e-16,4.81304069110977e-16
