model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y,alpha,s2,alpha_shrunk
salamandra-2b,tam_Taml,0.2866666666666667,Taml,Dravidian,9.641283555217916,11.3061,0.0033333333333333335,-0.35162922739982605,-0.19969047605991364,Dravidian,other,-2.9680807422234805,1.7839247200190202,0.5604580211632034,0.0003182408694357045
salamandra-2b,tel_Telu,0.2633333333333333,Telu,Dravidian,9.195061276656201,11.4316,0.0033333333333333335,-0.345942884683609,-0.1924717277288437,Dravidian,other,-4.011868340397864,0.8807861412699438,3.7701498868778427,2.3361479190838928e-05
salamandra-2b,kan_Knda,0.2733333333333333,Knda,Dravidian,9.094221311622814,11.4753,0.0033333333333333335,-0.34316009283065796,-0.1953781694173813,Dravidian,other,-3.4385849137337767,1.4874359869326876,1.2954034824939167,0.0001148152828260398
salamandra-7b,mal_Mlym,0.24666666666666667,Mlym,Dravidian,9.322334431411548,11.7708,0.006666666666666667,-0.08474519848823547,-0.05127602443099022,Dravidian,other,-4.304065093204169,-0.7279859310224888,6.587837837837826,-1.1050285329467557e-05
salamandra-7b,tam_Taml,0.31333333333333335,Taml,Dravidian,9.641283555217916,11.3061,0.01,-0.08309697359800339,-0.04813922196626663,Dravidian,other,-2.38343718962314,1.0534402399767324,0.21330312239464258,0.0004936386254523696
salamandra-7b,tel_Telu,0.26,Telu,Dravidian,9.195061276656201,11.4316,0.013333333333333334,-0.08673131465911865,-0.046756453812122345,Dravidian,other,-4.304065093204169,-0.7265386441789898,6.587837837837826,-1.1028316590855811e-05
salamandra-7b,kan_Knda,0.29333333333333333,Knda,Dravidian,9.094221311622814,11.4753,0.01,-0.08137071132659912,-0.043545980006456375,Dravidian,other,-2.7916369172104756,0.8192559508133606,0.4144802947415429,0.00019761092395588365
granite-3.1-8b-base,mal_Mlym,0.2866666666666667,Mlym,Dravidian,9.322334431411548,5.5645,0.043333333333333335,-0.10567603260278702,-0.04165618121623993,Dravidian,other,-2.9680807422234805,-0.5179053549029051,0.5604580211632034,-9.239103449199974e-05
granite-3.1-8b-base,tam_Taml,0.31666666666666665,Taml,Dravidian,9.641283555217916,3.7518,0.10666666666666667,-0.06602253019809723,-0.014709855429828167,Dravidian,other,-2.3272777055844176,-0.15530836967212647,0.19550304878048794,-7.939976936088598e-05
granite-3.1-8b-base,tel_Telu,0.26666666666666666,Telu,Dravidian,9.195061276656201,4.7337,0.09666666666666666,-0.07081464678049088,-0.013211391866207123,Dravidian,other,-3.7841896339182615,-1.3832602261748814,2.4545454545454564,-5.635275035910591e-05
granite-3.1-8b-base,kan_Knda,0.2833333333333333,Knda,Dravidian,9.094221311622814,7.9149,0.02666666666666667,-0.09371156990528107,-0.042666029185056686,Dravidian,other,-3.0680529351336174,-0.31022146275503415,0.6671511627906979,-4.6492457381850847e-05
Yi-1.5-9B,mal_Mlym,0.3466666666666667,Mlym,Dravidian,9.322334431411548,12.0733,0.01,-0.07908506691455841,-0.04099632799625397,Dravidian,other,-1.9108188292440431,-0.25818918568844484,0.10646946055473316,-0.00024227314683046908
Yi-1.5-9B,tam_Taml,0.41333333333333333,Taml,Dravidian,9.641283555217916,11.6059,0.03333333333333333,-0.06388453394174576,-0.028106175363063812,Dravidian,other,-1.2786636969275254,0.23448579293288763,0.04951771988944001,0.00047258478115282495
Yi-1.5-9B,tel_Telu,0.36333333333333334,Telu,Dravidian,9.195061276656201,11.7259,0.05333333333333334,-0.06546793133020401,-0.02719213254749775,Dravidian,other,-1.7259129034304685,-0.07268154826459061,0.08330653635029618,-8.714130979650025e-05
Yi-1.5-9B,kan_Knda,0.4033333333333333,Knda,Dravidian,9.094221311622814,11.7199,0.04666666666666667,-0.06492526829242706,-0.02529122680425644,Dravidian,other,-1.35874440935166,0.3227283539481298,0.0539088984169562,0.0005975466329233531
Llama-3.1-8B,mal_Mlym,0.44,Mlym,Dravidian,9.322334431411548,7.6125,0.4533333333333333,-0.059056419879198074,0.018962549045681953,Dravidian,other,-1.0809127115687085,0.06264121130399847,0.04080925999208549,0.00015312232812890464
Llama-3.1-8B,tam_Taml,0.44666666666666666,Taml,Dravidian,9.641283555217916,6.1203,0.55,-0.04663467034697533,0.03202442824840546,Dravidian,other,-1.034450344450824,-0.13605285563930503,0.039132398597550196,-0.00034678699362591725
Llama-3.1-8B,tel_Telu,0.4,Telu,Dravidian,9.195061276656201,7.997,0.43666666666666665,-0.04607759416103363,0.022322334349155426,Dravidian,other,-1.3862943611198904,-0.16666598112570208,0.05555555555555554,-0.00029945973845736966
Llama-3.1-8B,kan_Knda,0.4266666666666667,Knda,Dravidian,9.094221311622814,8.0496,0.43,-0.051649801433086395,0.023095112293958664,Dravidian,other,-1.1772025632613308,0.07670999421634672,0.04470679791699437,0.00017120168769075919
Qwen3-0.6B-Base,hin_Deva,0.36666666666666664,Deva,Indo-European,10.225085947081105,4.2175,0.38,-0.07424554973840714,0.01901366002857685,Indo-European,Deva,-1.6916760106710726,-0.04804924598581062,0.07975295381310421,-6.017215855629088e-05
Qwen3-0.6B-Base,ita_Latn,0.58,Latn,Indo-European,11.218657350111846,1.3051,0.97,0.03823678940534592,0.1947302222251892,Indo-European,Latn,-0.24116205681688824,0.6352762790259261,0.02377672832218287,0.0026606504478143243
Qwen3-0.6B-Base,npi_Deva,0.31666666666666665,Deva,Indo-European,9.314204818644845,4.2745,0.09666666666666666,-0.08946482092142105,-0.006353830453008413,Indo-European,Deva,-2.3272777055844176,-0.41708147844062404,0.19550304878048794,-0.00021322851613380766
Qwen3-0.6B-Base,swe_Latn,0.4766666666666667,Latn,Indo-European,10.585304823582218,1.4982,0.89,0.025871360674500465,0.15311791002750397,Indo-European,Latn,-0.8367381001722014,0.2408762591071787,0.033240101492076776,0.0007224820811259923
Qwen3-0.6B-Base,afr_Latn,0.4633333333333333,Latn,Indo-European,9.04883387717687,1.4949,0.6666666666666666,-0.047154609113931656,0.10458170622587204,Indo-European,Latn,-0.9225212816247911,0.5944865605422801,0.035569090280473614,0.0016666714958810634
Qwen3-0.6B-Base,fra_Latn,0.54,Latn,Indo-European,11.504243358607456,1.2989,0.9233333333333333,-0.01114707998931408,0.15303577482700348,Indo-European,Latn,-0.46134556650262076,0.33271949876325796,0.026172258698237087,0.001266428983463807
Qwen3-0.6B-Base,por_Latn,0.5366666666666666,Latn,Indo-European,11.136535917638877,1.286,0.9766666666666667,0.04391641169786453,0.1991398185491562,Indo-European,Latn,-0.48012663687718415,0.41784505636977487,0.026427613993175402,0.0015751324505818597
Qwen3-0.6B-Base,als_Latn,0.37333333333333335,Latn,Indo-European,9.562161153905935,1.8695,0.29333333333333333,-0.07481084764003754,0.03795547038316727,Indo-European,Latn,-1.6255240501857244,-0.21680071673731316,0.07343456164617751,-0.0002948283254551929
Qwen3-0.6B-Base,mar_Deva,0.35,Deva,Indo-European,9.291197362643686,4.3906,0.20333333333333334,-0.08779828250408173,-0.00027285446412861347,Indo-European,Deva,-1.8718021769015918,0.05695082899091419,0.10096153846153849,5.635262421772927e-05
Qwen3-0.6B-Base,dan_Latn,0.46,Latn,Indo-European,10.360245901721395,1.4893,0.89,0.014134780503809452,0.1517961472272873,Indo-European,Latn,-0.9444616088408512,0.19664623879162357,0.03621819098009575,0.0005414538375600733
Qwen3-0.6B-Base,ron_Latn,0.52,Latn,Indo-European,10.598220789235436,1.5856,0.8766666666666667,-0.012872067280113697,0.1388208270072937,Indo-European,Latn,-0.5753641449035617,0.5075662949509366,0.027863511659807966,0.0018151021271136966
Qwen3-0.6B-Base,urd_Arab,0.39,Arab,Indo-European,9.431854501264098,3.0968,0.37,-0.0685688704252243,0.015520642511546612,Indo-European,Arab,-1.4718165345580525,0.29011358964301825,0.06116175978588154,0.00047356391762370183
Qwen3-0.6B-Base,ben_Beng,0.4166666666666667,Beng,Indo-European,9.981044874347496,4.9675,0.26666666666666666,-0.06589237600564957,0.0076485793106257915,Indo-European,other,-1.2527629684953678,0.178249620664787,0.04821428571428569,0.0003689377127962205
Qwen3-0.6B-Base,deu_Latn,0.55,Latn,Indo-European,11.552705133249123,1.291,0.9533333333333334,0.03826803341507912,0.16852660477161407,Indo-European,Latn,-0.40546510810816394,0.3739156904730552,0.02546296296296296,0.0014627243759518936
Qwen3-0.6B-Base,hye_Armn,0.31,Armn,Indo-European,9.379338026785135,4.5443,0.10333333333333333,-0.08523587137460709,-0.006842705421149731,Indo-European,other,-2.4423470353692043,-0.8827675264940367,0.23399758454106281,-0.00037709382102703044
Qwen3-0.6B-Base,ell_Grek,0.4066666666666667,Grek,Indo-European,10.634956550916772,3.8961,0.5533333333333333,-0.05219387635588646,0.04509495571255684,Indo-European,other,-1.3316359485820264,-0.19825271226550778,0.05235858413741537,-0.0003779223467842145
Qwen3-0.6B-Base,guj_Gujr,0.2866666666666667,Gujr,Indo-European,9.053743034427566,6.8984,0.07,-0.09434757381677628,-0.027191638946533203,Indo-European,other,-2.9680807422234805,-1.0725645633899736,0.5604580211632034,-0.00019133872371063554
Qwen3-0.6B-Base,pan_Guru,0.25666666666666665,Guru,Indo-European,8.861860543889303,6.8486,0.09,-0.08960369229316711,-0.027567122131586075,Indo-European,other,-4.304065093204169,-2.358767994040922,6.587837837837826,-3.580434502642652e-05
Qwen3-0.6B-Base,spa_Latn,0.49333333333333335,Latn,Indo-European,11.572692346038526,1.2347,0.9733333333333334,0.03847680985927582,0.20013532042503357,Indo-European,Latn,-0.7334210796978851,0.03443383753383822,0.030833028809592013,0.00011131738100373155
Qwen3-0.6B-Base,eng_Latn,0.54,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,-0.46134556650262076,0.02996989406206846,0.026172258698237087,0.00011407429565957715
Qwen3-0.6B-Base,pbt_Arab,0.2633333333333333,Arab,Indo-European,8.559915920992061,2.9847,0.02666666666666667,-0.14798352122306824,-0.06027734652161598,Indo-European,Arab,-4.011868340397864,-2.0119514155429856,3.7701498868778427,-5.336387442872437e-05
Qwen3-0.6B-Base,nld_Latn,0.55,Latn,Indo-European,10.903264809073452,1.3473,0.9033333333333333,0.019673127681016922,0.1568935066461563,Indo-European,Latn,-0.40546510810816394,0.5655893277754351,0.02546296296296296,0.002212534316137964
Qwen3-0.6B-Base,pes_Arab,0.5033333333333333,Arab,Indo-European,10.662263375070816,2.6158,0.61,-0.04521923512220383,0.05207803100347519,Indo-European,Arab,-0.6732129656591282,0.6869773040820454,0.029607877540017483,0.0023124415507594213
Qwen3-0.6B-Base,sin_Sinh,0.31666666666666665,Sinh,Indo-European,8.94462532284678,6.5211,,,,Indo-European,other,-2.3272777055844176,-0.4394391092696601,0.19550304878048794,-0.00022465861958486714
Qwen3-0.6B-Base,cat_Latn,0.5333333333333333,Latn,Indo-European,10.097961053275002,1.4294,0.8966666666666666,0.005247698165476322,0.14993037283420563,Indo-European,Latn,-0.4989911661189879,0.711005062591832,0.02669303015323777,0.0026536941082334242
Qwen3-0.6B-Base,isl_Latn,0.38,Latn,Indo-European,9.371177412080815,2.027,0.12666666666666668,-0.13743183016777039,-0.010036712512373924,Indo-European,Latn,-1.5621850275835547,-0.08256143885332157,0.0679996182477572,-0.00012123627264436908
Qwen3-0.6B-Base,nob_Latn,0.43666666666666665,Latn,Indo-European,10.265445888776227,1.4828,0.8366666666666667,-0.008836079388856888,0.13636963069438934,Indo-European,Latn,-1.1045470241879245,0.06302205437315611,0.041711164865354436,0.00015073020466898796
Qwen3-1.7B-Base,hin_Deva,0.52,Deva,Indo-European,10.225085947081105,4.2175,0.7366666666666667,-0.03209879249334335,0.06547960638999939,Indo-European,Deva,-0.5753641449035617,0.07394115077991603,0.027863511659807966,0.00026442011890844214
Qwen3-1.7B-Base,ita_Latn,0.6933333333333334,Latn,Indo-European,11.218657350111846,1.3051,0.99,0.06272805482149124,0.2500622868537903,Indo-European,Latn,0.3685605511727136,0.25067741801374355,0.021568304546918132,0.0011568852444013061
Qwen3-1.7B-Base,npi_Deva,0.45666666666666667,Deva,Indo-European,9.314204818644845,4.2745,0.4766666666666667,-0.049032632261514664,0.039212584495544434,Indo-European,Deva,-0.9666158157616709,-0.050741057619661634,0.0368971961721877,-0.00013714838654518794
Qwen3-1.7B-Base,swe_Latn,0.6866666666666666,Latn,Indo-European,10.585304823582218,1.4982,0.9533333333333334,0.045762479305267334,0.21515512466430664,Indo-European,Latn,0.3319025409311476,0.4151954312087434,0.02154966667369233,0.0019177913335486037
Qwen3-1.7B-Base,afr_Latn,0.6133333333333333,Latn,Indo-European,9.04883387717687,1.4949,0.8933333333333333,0.022263210266828537,0.17741785943508148,Indo-European,Latn,-0.062242308877221014,0.4604440642880654,0.02252945154390232,0.0020347115501068848
Qwen3-1.7B-Base,fra_Latn,0.7433333333333333,Latn,Indo-European,11.504243358607456,1.2989,0.9566666666666667,0.008363707922399044,0.20048856735229492,Indo-European,Latn,0.6534068519104307,0.4531504481745251,0.022311793848956003,0.002021928504385091
Qwen3-1.7B-Base,por_Latn,0.7166666666666667,Latn,Indo-European,11.136535917638877,1.286,0.9866666666666667,0.07070963829755783,0.2479192614555359,Indo-European,Latn,0.4989911661189879,0.4026413903641631,0.02177746098439376,0.0018404393025904173
Qwen3-1.7B-Base,als_Latn,0.52,Latn,Indo-European,9.562161153905935,1.8695,0.74,-0.016268732026219368,0.10085391998291016,Indo-European,Latn,-0.5753641449035617,-0.16096228045693473,0.027863511659807966,-0.0005756154034343333
Qwen3-1.7B-Base,mar_Deva,0.52,Deva,Indo-European,9.291197362643686,4.3906,0.6266666666666667,-0.03754352033138275,0.05148706212639809,Indo-European,Deva,-0.5753641449035617,0.3590673919871604,0.027863511659807966,0.0012840568679547259
Qwen3-1.7B-Base,dan_Latn,0.6566666666666666,Latn,Indo-European,10.360245901721395,1.4893,0.9633333333333334,0.04903310537338257,0.2161979228258133,Indo-European,Latn,0.16929205650362053,0.31607843513431144,0.02168468519006531,0.0014509203707931179
Qwen3-1.7B-Base,ron_Latn,0.63,Latn,Indo-European,10.598220789235436,1.5856,0.9466666666666667,0.019983215257525444,0.19035081565380096,Indo-European,Latn,0.02666824708216149,0.11527721793487596,0.02210919368121585,0.0005190517926542391
Qwen3-1.7B-Base,urd_Arab,0.5266666666666666,Arab,Indo-European,9.431854501264098,3.0968,0.7766666666666666,-0.025426944717764854,0.07247770577669144,Indo-European,Arab,-0.5369864498046631,0.23062220539462286,0.0272556371762291,0.0008430518503765879
Qwen3-1.7B-Base,ben_Beng,0.5033333333333333,Beng,Indo-European,9.981044874347496,4.9675,0.6966666666666667,-0.03916250169277191,0.05939510464668274,Indo-European,other,-0.6732129656591282,-0.23652184550075728,0.029607877540017483,-0.0007961586793944126
Qwen3-1.7B-Base,deu_Latn,0.6533333333333333,Latn,Indo-European,11.552705133249123,1.291,0.9833333333333333,0.05588911473751068,0.22865615785121918,Indo-European,Latn,0.1513996464553685,-0.06354102396519626,0.021721798111730497,-0.00029118143078016615
Qwen3-1.7B-Base,hye_Armn,0.4533333333333333,Armn,Indo-European,9.379338026785135,4.5443,0.5033333333333333,-0.040093861520290375,0.05237771198153496,Indo-European,other,-0.9889925636508873,-0.42373452377750354,0.037607907656609485,-0.0011237285495490322
Qwen3-1.7B-Base,ell_Grek,0.6066666666666667,Grek,Indo-European,10.634956550916772,3.8961,0.88,-0.02322268672287464,0.11024767905473709,Indo-European,other,-0.09785579000375869,0.04120597731097561,0.022733463510246615,0.0001804631053631187
Qwen3-1.7B-Base,guj_Gujr,0.45,Gujr,Indo-European,9.053743034427566,6.8984,0.44333333333333336,-0.06283803284168243,0.018593208864331245,Indo-European,other,-1.01160091167848,-0.11040620184675753,0.038352272727272714,-0.0002871252958886928
Qwen3-1.7B-Base,pan_Guru,0.4,Guru,Indo-European,8.861860543889303,6.8486,0.4066666666666667,-0.06536173820495605,0.014107516966760159,Indo-European,other,-1.3862943611198904,-0.4353187309584272,0.05555555555555554,-0.0007821658172472181
Qwen3-1.7B-Base,spa_Latn,0.7266666666666667,Latn,Indo-European,11.572692346038526,1.2347,0.99,0.06160302087664604,0.24945348501205444,Indo-European,Latn,0.5561253829956542,0.32965883122559314,0.02193887470196527,0.0014958060957518476
Qwen3-1.7B-Base,eng_Latn,0.81,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,1.080912711568709,0.5779067031316134,0.025489225295381304,0.0022583985894941584
Qwen3-1.7B-Base,pbt_Arab,0.3433333333333333,Arab,Indo-European,8.559915920992061,2.9847,0.13,-0.1079959124326706,-0.012503368780016899,Indo-European,Arab,-1.9509992185627847,-0.9454037627096903,0.11253787682585727,-0.0008393302407178279
Qwen3-1.7B-Base,nld_Latn,0.66,Latn,Indo-European,10.903264809073452,1.3473,0.97,0.05930209532380104,0.21830525994300842,Indo-European,Latn,0.18721154208814672,0.1639445089699615,0.02165202785456836,0.0007536975865770841
Qwen3-1.7B-Base,pes_Arab,0.6166666666666667,Arab,Indo-European,10.662263375070816,2.6158,0.8666666666666667,-0.008190362714231014,0.1121315136551857,Indo-European,Arab,-0.04445176257083369,0.3214170381685556,0.022435321595400647,0.0014262811240985565
Qwen3-1.7B-Base,sin_Sinh,0.35,Sinh,Indo-European,8.94462532284678,6.5211,,,,Indo-European,other,-1.8718021769015918,-0.9782850495886191,0.10096153846153849,-0.0009680092589862537
Qwen3-1.7B-Base,cat_Latn,0.67,Latn,Indo-European,10.097961053275002,1.4294,0.96,0.04188263416290283,0.21042612195014954,Indo-European,Latn,0.24116205681688824,0.4568368165259234,0.021580601937744793,0.002107122384513157
Qwen3-1.7B-Base,isl_Latn,0.44666666666666666,Latn,Indo-European,9.371177412080815,2.027,0.43666666666666665,-0.07135668396949768,0.054013218730688095,Indo-European,Latn,-1.034450344450824,-0.5491482247223756,0.039132398597550196,-0.0013997314575458144
Qwen3-1.7B-Base,nob_Latn,0.69,Latn,Indo-European,10.265445888776227,1.4828,0.95,0.036695484071969986,0.19837027788162231,Indo-European,Latn,0.35020242943311447,0.5234500389924108,0.021556751532924544,0.0024170293416263455
Qwen3-4B-Base,hin_Deva,0.7266666666666667,Deva,Indo-European,10.225085947081105,4.2175,0.8066666666666666,-0.025353435426950455,0.08243623375892639,Indo-European,Deva,0.5561253829956542,0.1552280557024247,0.02193887470196527,0.0007043374845726479
Qwen3-4B-Base,ita_Latn,0.8666666666666667,Latn,Indo-European,11.218657350111846,1.3051,0.9833333333333333,0.06038462370634079,0.26256832480430603,Indo-European,Latn,1.531476370964389,0.36339061482871093,0.03204894083272463,0.0011303346406393159
Qwen3-4B-Base,npi_Deva,0.6466666666666666,Deva,Indo-European,9.314204818644845,4.2745,0.5933333333333334,-0.037671349942684174,0.06499619781970978,Indo-European,Deva,0.11568439899946212,-0.018643465835235823,0.021809500714825337,-8.509306568138407e-05
Qwen3-4B-Base,swe_Latn,0.8233333333333334,Latn,Indo-European,10.585304823582218,1.4982,0.9633333333333334,0.059864889830350876,0.23393020033836365,Indo-European,Latn,1.1772025632613314,0.21029283056221915,0.026583243619702646,0.0007881081983930052
Qwen3-4B-Base,afr_Latn,0.8133333333333334,Latn,Indo-European,9.04883387717687,1.4949,0.92,0.049401089549064636,0.20690259337425232,Indo-European,Latn,1.1045470241879245,0.5770307743765033,0.025743771476588972,0.0022327653489003898
Qwen3-4B-Base,fra_Latn,0.9133333333333333,Latn,Indo-European,11.504243358607456,1.2989,0.9433333333333334,0.019898317754268646,0.21276235580444336,Indo-European,Latn,2.0352082867030106,0.7847492599903969,0.04490708276597524,0.0017436128088416305
Qwen3-4B-Base,por_Latn,0.8633333333333333,Latn,Indo-European,11.136535917638877,1.286,0.99,0.07042224705219269,0.26229676604270935,Indo-European,Latn,1.5013636909046773,0.3548112921731439,0.03148647499884734,0.0011233013249761685
Qwen3-4B-Base,als_Latn,0.69,Latn,Indo-European,9.562161153905935,1.8695,0.84,-0.013622093014419079,0.14838890731334686,Indo-European,Latn,0.35020242943311447,-0.28559832909696664,0.021556751532924544,-0.0013187496225428158
Qwen3-4B-Base,mar_Deva,0.6633333333333333,Deva,Indo-European,9.291197362643686,4.3906,0.76,-0.025678852573037148,0.08044297248125076,Indo-European,Deva,0.2051610487637774,0.08938996267779098,0.02162380487528462,0.00041148391450055864
Qwen3-4B-Base,dan_Latn,0.82,Latn,Indo-European,10.360245901721395,1.4893,0.9766666666666667,0.06192278861999512,0.23666982352733612,Indo-European,Latn,1.1526795099383849,0.24926326559236722,0.026290140556068528,0.0009445317847572574
