model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y
Qwen3-8B-Base,nob_Latn,0.8866666666666667,Latn,Indo-European,10.265445888776227,1.4828,0.9733333333333334,0.058672547340393066,0.2324201464653015,Indo-European,Latn,1.7259129034304688
Qwen3-8B-Base,plt_Latn,0.38,Latn,Austronesian,8.15437957359287,1.752,0.08666666666666667,-0.10295911878347397,-0.024247271940112114,Austronesian,Latn,-1.5621850275835547
Qwen3-8B-Base,slk_Latn,0.8466666666666667,Latn,Balto-Slavic,10.215972316299656,1.9416,0.9633333333333334,0.04641832783818245,0.20029392838478088,Balto-Slavic,Latn,1.35874440935166
Qwen3-8B-Base,sun_Latn,0.7033333333333334,Latn,Austronesian,6.11676045067112,,,,,Austronesian,Latn,0.42401851600391216
Qwen3-8B-Base,tsn_Latn,0.3466666666666667,Latn,Atlantic-Congo,,1.7082,0.07666666666666666,-0.1045956239104271,-0.029853785410523415,Atlantic-Congo,Latn,-1.9108188292440431
Qwen3-8B-Base,wol_Latn,0.2966666666666667,Latn,Atlantic-Congo,,1.8405,0.07,-0.12246339023113251,-0.046608589589595795,Atlantic-Congo,Latn,-2.7128008038608074
OLMo-2-0425-1B,acm_Arab,0.2633333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-4.011868340397864
OLMo-2-0425-1B,arz_Arab,0.26,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-4.304065093204169
OLMo-2-0425-1B,ceb_Latn,0.27666666666666667,Latn,Austronesian,,,,,,Austronesian,Latn,-3.3004558118606235
OLMo-2-0425-1B,fin_Latn,0.25333333333333335,Latn,Uralic,10.461273505456898,1.7611,0.19333333333333333,-0.04078289493918419,0.030483700335025787,Uralic,Latn,-4.304065093204169
OLMo-2-0425-1B,hin_Deva,0.24,Deva,Indo-European,10.225085947081105,4.461,0.06,-0.10506045818328857,-0.029791247099637985,Indo-European,Deva,-4.304065093204169
OLMo-2-0425-1B,ita_Latn,0.28,Latn,Indo-European,11.218657350111846,1.3157,0.7466666666666667,0.012060781009495258,0.10025354474782944,Indo-European,Latn,-3.178053830347945
OLMo-2-0425-1B,khm_Khmr,0.27,Khmr,Austroasiatic,8.873125289337338,7.0834,0.01,-0.0968485102057457,-0.043950989842414856,other,other,-3.5973122605884447
OLMo-2-0425-1B,lvs_Latn,0.26666666666666666,Latn,Balto-Slavic,9.894602930159628,2.2351,0.02666666666666667,-0.10183785855770111,-0.024860143661499023,Balto-Slavic,Latn,-3.7841896339182615
OLMo-2-0425-1B,npi_Deva,0.22333333333333333,Deva,Indo-European,9.314204818644845,4.5657,0.03,-0.10825268179178238,-0.03895089030265808,Indo-European,Deva,-4.304065093204169
OLMo-2-0425-1B,pol_Latn,0.28,Latn,Balto-Slavic,11.069183544489329,1.8515,0.05333333333333334,-0.08402238041162491,0.0022758501581847668,Balto-Slavic,Latn,-3.178053830347945
OLMo-2-0425-1B,slv_Latn,0.2733333333333333,Latn,Balto-Slavic,9.903501694149961,1.803,0.11,-0.08999624103307724,-0.006485849153250456,Balto-Slavic,Latn,-3.4385849137337767
OLMo-2-0425-1B,swe_Latn,0.2833333333333333,Latn,Indo-European,10.585304823582218,1.5056,0.3466666666666667,-0.04407878592610359,0.059433434158563614,Indo-European,Latn,-3.0680529351336174
OLMo-2-0425-1B,tso_Latn,0.2633333333333333,Latn,Afro-Asiatic,,,,,,Afro-Asiatic,Latn,-4.011868340397864
OLMo-2-0425-1B,xho_Latn,0.28,Latn,Atlantic-Congo,,1.8546,0.05,-0.10136803984642029,-0.029193159192800522,Atlantic-Congo,Latn,-3.178053830347945
OLMo-2-0425-1B,afr_Latn,0.25666666666666665,Latn,Indo-European,9.04883387717687,1.503,0.26,-0.037356939166784286,0.048864319920539856,Indo-European,Latn,-4.304065093204169
OLMo-2-0425-1B,asm_Beng,0.24666666666666667,Beng,Indo-European,7.923181284977745,,,,,Indo-European,other,-4.304065093204169
OLMo-2-0425-1B,ces_Latn,0.2633333333333333,Latn,Balto-Slavic,10.755192300065602,2.0947,0.07666666666666666,-0.09144256263971329,0.000520222180057317,Balto-Slavic,Latn,-4.011868340397864
OLMo-2-0425-1B,fra_Latn,0.27666666666666667,Latn,Indo-European,11.504243358607456,1.3148,0.87,-0.002582724904641509,0.09417235851287842,Indo-European,Latn,-3.3004558118606235
OLMo-2-0425-1B,hin_Latn,0.24666666666666667,,,,,,,,other,other,-4.304065093204169
OLMo-2-0425-1B,jav_Latn,0.27666666666666667,Latn,Austronesian,,,,,,Austronesian,Latn,-3.3004558118606235
OLMo-2-0425-1B,kin_Latn,0.28,Latn,Atlantic-Congo,,1.8158,0.043333333333333335,-0.11331989616155624,-0.035328421741724014,Atlantic-Congo,Latn,-3.178053830347945
OLMo-2-0425-1B,mal_Mlym,0.2633333333333333,Mlym,Dravidian,9.322334431411548,7.615,0.0,-0.10965985804796219,-0.05553175508975983,Dravidian,other,-4.011868340397864
OLMo-2-0425-1B,npi_Latn,0.24333333333333335,,,,,,,,other,other,-4.304065093204169
OLMo-2-0425-1B,por_Latn,0.2833333333333333,Latn,Indo-European,11.136535917638877,1.3109,0.8633333333333333,0.014394341967999935,0.1084979996085167,Indo-European,Latn,-3.0680529351336174
OLMo-2-0425-1B,sna_Latn,0.26666666666666666,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.7841896339182615
OLMo-2-0425-1B,swh_Latn,0.27666666666666667,Latn,Atlantic-Congo,7.487255902011655,1.7574,0.056666666666666664,-0.09393688291311264,-0.015576472505927086,Atlantic-Congo,Latn,-3.3004558118606235
OLMo-2-0425-1B,tur_Latn,0.25333333333333335,Latn,Turkic,10.808162253319553,1.7281,0.07333333333333333,-0.08405037969350815,-0.010162139311432838,Turkic,Latn,-4.304065093204169
OLMo-2-0425-1B,yor_Latn,0.24666666666666667,Latn,Atlantic-Congo,4.632892380992985,3.0247,0.013333333333333334,-0.08075033873319626,-0.036625735461711884,Atlantic-Congo,Latn,-4.304065093204169
OLMo-2-0425-1B,als_Latn,0.25333333333333335,Latn,Indo-European,9.562161153905935,1.8829,0.056666666666666664,-0.10620535165071487,-0.010598748922348022,Indo-European,Latn,-4.304065093204169
OLMo-2-0425-1B,azj_Latn,0.24333333333333335,Latn,Turkic,9.545721659518483,2.2624,0.016666666666666666,-0.10372653603553772,-0.0347779281437397,Turkic,Latn,-4.304065093204169
OLMo-2-0425-1B,ckb_Arab,0.22333333333333333,Arab,Indo-European,8.481429599472412,,,,,Indo-European,Arab,-4.304065093204169
OLMo-2-0425-1B,fuv_Latn,0.2733333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.4385849137337767
OLMo-2-0425-1B,hrv_Latn,0.29,Latn,Balto-Slavic,7.610626216540094,1.7596,0.09333333333333334,-0.08664588630199432,-0.003478609025478363,Balto-Slavic,Latn,-2.876385515921425
OLMo-2-0425-1B,jpn_Jpan,0.24666666666666667,Jpan,Japonic,11.032916144087627,4.7947,0.23333333333333334,-0.059260956943035126,0.0033249235711991787,other,other,-4.304065093204169
OLMo-2-0425-1B,kir_Cyrl,0.23333333333333334,Cyrl,Turkic,8.70022124395045,3.2266,0.016666666666666666,-0.11254911124706268,-0.04767981171607971,Turkic,Cyrl,-4.304065093204169
OLMo-2-0425-1B,mar_Deva,0.22333333333333333,Deva,Indo-European,9.291197362643686,4.7653,0.023333333333333334,-0.09875212609767914,-0.03592550754547119,Indo-European,Deva,-4.304065093204169
OLMo-2-0425-1B,nso_Latn,0.29333333333333333,Latn,Atlantic-Congo,,1.7333,0.05333333333333334,-0.1100802794098854,-0.02612118236720562,Atlantic-Congo,Latn,-2.7916369172104756
OLMo-2-0425-1B,snd_Arab,0.23666666666666666,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-4.304065093204169
OLMo-2-0425-1B,tam_Taml,0.29,Taml,Dravidian,9.641283555217916,6.1222,0.02,-0.0981021299958229,-0.04823479428887367,Dravidian,other,-2.876385515921425
OLMo-2-0425-1B,ukr_Cyrl,0.2733333333333333,Cyrl,Balto-Slavic,10.582360317494818,2.7664,0.05,-0.06207176297903061,0.005233347415924072,Balto-Slavic,Cyrl,-3.4385849137337767
OLMo-2-0425-1B,zho_Hans,0.2966666666666667,Hans,Sino-Tibetan,11.356131798505956,4.8381,0.3933333333333333,-0.018006501719355583,0.04943781718611717,Sino-Tibetan,other,-2.7128008038608074
OLMo-2-0425-1B,amh_Ethi,0.2733333333333333,Ethi,Afro-Asiatic,8.5541337799261,11.1132,0.01,-0.10885105282068253,-0.06501533836126328,Afro-Asiatic,other,-3.4385849137337767
OLMo-2-0425-1B,bam_Latn,0.2733333333333333,Latn,Mande,,,,,,other,Latn,-3.4385849137337767
OLMo-2-0425-1B,dan_Latn,0.24666666666666667,Latn,Indo-European,10.360245901721395,1.4974,0.43,-0.027530988678336143,0.063559889793396,Indo-European,Latn,-4.304065093204169
OLMo-2-0425-1B,gaz_Latn,0.28,Latn,Afro-Asiatic,,1.8327,0.03,-0.12825721502304077,-0.046048957854509354,Afro-Asiatic,Latn,-3.178053830347945
OLMo-2-0425-1B,hun_Latn,0.26666666666666666,Latn,Uralic,10.637669631397417,1.9194,0.03666666666666667,-0.1013810783624649,-0.019813362509012222,Uralic,Latn,-3.7841896339182615
OLMo-2-0425-1B,kac_Latn,0.2633333333333333,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-4.011868340397864
OLMo-2-0425-1B,kor_Hang,0.2866666666666667,Hang,Koreanic,10.39384619552899,4.6943,0.06666666666666667,-0.07981856167316437,-0.011051569133996964,other,other,-2.9680807422234805
OLMo-2-0425-1B,mkd_Cyrl,0.2866666666666667,Cyrl,Balto-Slavic,9.301746425904852,2.5146,0.05,-0.07185110449790955,0.0016271552303805947,Balto-Slavic,Cyrl,-2.9680807422234805
OLMo-2-0425-1B,nya_Latn,0.2866666666666667,Latn,Afro-Asiatic,,1.7784,0.05,-0.10642295330762863,-0.024908069521188736,Afro-Asiatic,Latn,-2.9680807422234805
OLMo-2-0425-1B,ron_Latn,0.30333333333333334,Latn,Indo-European,10.598220789235436,1.6005,0.5133333333333333,-0.019941557198762894,0.06463877111673355,Indo-European,Latn,-2.56974552972503
OLMo-2-0425-1B,som_Latn,0.29333333333333333,Latn,Afro-Asiatic,3.781970673912552,1.7769,0.056666666666666664,-0.08685576915740967,-0.01929933950304985,Afro-Asiatic,Latn,-2.7916369172104756
OLMo-2-0425-1B,tel_Telu,0.2833333333333333,Telu,Dravidian,9.195061276656201,7.9996,0.006666666666666667,-0.10228554904460907,-0.04908522590994835,Dravidian,other,-3.0680529351336174
OLMo-2-0425-1B,urd_Arab,0.31,Arab,Indo-European,9.431854501264098,4.2191,0.013333333333333334,-0.08573760837316513,-0.0387413389980793,Indo-European,Arab,-2.4423470353692043
OLMo-2-0425-1B,zho_Hant,0.26,Hant,Sino-Tibetan,11.356131798505956,4.8381,,,,Sino-Tibetan,other,-4.304065093204169
OLMo-2-0425-1B,apc_Arab,0.2633333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-4.011868340397864
OLMo-2-0425-1B,ben_Beng,0.27666666666666667,Beng,Indo-European,9.981044874347496,5.6039,0.013333333333333334,-0.09345819056034088,-0.03859392926096916,Indo-European,other,-3.3004558118606235
OLMo-2-0425-1B,deu_Latn,0.26666666666666666,Latn,Indo-European,11.552705133249123,1.318,0.74,0.0021078402642160654,0.08355493098497391,Indo-European,Latn,-3.7841896339182615
OLMo-2-0425-1B,grn_Latn,0.2833333333333333,Latn,Tupian,4.10407720615511,,,,,other,Latn,-3.0680529351336174
OLMo-2-0425-1B,hye_Armn,0.23666666666666666,Armn,Indo-European,9.379338026785135,8.4067,0.0033333333333333335,-0.08596400916576385,-0.04762531444430351,Indo-European,other,-4.304065093204169
OLMo-2-0425-1B,kan_Knda,0.26,Knda,Dravidian,9.094221311622814,8.0789,0.01,-0.10968469083309174,-0.05223856121301651,Dravidian,other,-4.304065093204169
OLMo-2-0425-1B,lao_Laoo,0.22666666666666666,Laoo,Tai-Kadai,8.225972821174405,8.8648,0.006666666666666667,-0.10126733034849167,-0.05478176102042198,Tai-Kadai,other,-4.304065093204169
OLMo-2-0425-1B,mlt_Latn,0.26,Latn,Afro-Asiatic,,2.0819,0.05333333333333334,-0.10141174495220184,-0.014182545244693756,Afro-Asiatic,Latn,-4.304065093204169
OLMo-2-0425-1B,ory_Orya,0.27666666666666667,Orya,Indo-European,8.00140143263562,,,,,Indo-European,other,-3.3004558118606235
OLMo-2-0425-1B,rus_Cyrl,0.30666666666666664,Cyrl,Balto-Slavic,11.867586387163913,2.2871,0.36666666666666664,-0.03442291170358658,0.035428982228040695,Balto-Slavic,Cyrl,-2.5043247356451026
OLMo-2-0425-1B,sot_Latn,0.27,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.5973122605884447
OLMo-2-0425-1B,tgk_Cyrl,0.2733333333333333,Cyrl,Indo-European,,,,,,Indo-European,Cyrl,-3.4385849137337767
OLMo-2-0425-1B,urd_Latn,0.23666666666666666,,,,,,,,other,other,-4.304065093204169
OLMo-2-0425-1B,zsm_Latn,0.2966666666666667,Latn,Austronesian,7.287263587861631,1.3733,0.5533333333333333,-0.0019023458007723093,0.07278405129909515,Austronesian,Latn,-2.7128008038608074
OLMo-2-0425-1B,arb_Arab,0.25,Arab,Afro-Asiatic,10.841073612355865,3.274,0.12666666666666668,-0.07074402272701263,-0.005410997197031975,Afro-Asiatic,Arab,-4.304065093204169
OLMo-2-0425-1B,ben_Latn,0.24666666666666667,,,,,,,,other,other,-4.304065093204169
OLMo-2-0425-1B,ell_Grek,0.2966666666666667,Grek,Indo-European,10.634956550916772,4.0309,0.03,-0.08117412775754929,-0.017413053661584854,Indo-European,other,-2.7128008038608074
OLMo-2-0425-1B,guj_Gujr,0.22666666666666666,Gujr,Indo-European,9.053743034427566,7.7429,0.013333333333333334,-0.10848421603441238,-0.05026399716734886,Indo-European,other,-4.304065093204169
OLMo-2-0425-1B,ibo_Latn,0.25,Latn,Atlantic-Congo,,2.2544,0.05,-0.07928276062011719,-0.015045080333948135,Atlantic-Congo,Latn,-4.304065093204169
OLMo-2-0425-1B,kat_Geor,0.24333333333333335,Geor,kartvelian,9.417907523376437,8.3474,0.01,-0.09620897471904755,-0.060056328773498535,other,other,-4.304065093204169
OLMo-2-0425-1B,lin_Latn,0.27,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.5973122605884447
OLMo-2-0425-1B,mri_Latn,0.25,Latn,Austronesian,,2.0217,0.02666666666666667,-0.08506274223327637,-0.021344158798456192,Austronesian,Latn,-4.304065093204169
OLMo-2-0425-1B,pan_Guru,0.25333333333333335,Guru,Indo-European,8.861860543889303,7.3922,0.01,-0.10429980605840683,-0.0490846149623394,Indo-European,other,-4.304065093204169
OLMo-2-0425-1B,shn_Mymr,0.24666666666666667,Mymr,Tai-Kadai,,,,,,Tai-Kadai,other,-4.304065093204169
OLMo-2-0425-1B,spa_Latn,0.2966666666666667,Latn,Indo-European,11.572692346038526,1.2507,0.92,0.01988321542739868,0.1209525540471077,Indo-European,Latn,-2.7128008038608074
OLMo-2-0425-1B,tgl_Latn,0.2733333333333333,Latn,Austronesian,8.383970492667663,,,,,Austronesian,Latn,-3.4385849137337767
OLMo-2-0425-1B,uzn_Latn,0.2733333333333333,Latn,Turkic,7.876511046298704,1.8888,0.02,-0.11723706126213074,-0.04343146085739136,Turkic,Latn,-3.4385849137337767
OLMo-2-0425-1B,zul_Latn,0.2633333333333333,Latn,Atlantic-Congo,,1.8171,0.04,-0.12113110721111298,-0.039121080189943314,Atlantic-Congo,Latn,-4.011868340397864
OLMo-2-0425-1B,arb_Latn,0.25,Latn,Afro-Asiatic,10.841073612355865,3.274,,,,Afro-Asiatic,Latn,-4.304065093204169
OLMo-2-0425-1B,bod_Tibt,0.23,Tibt,Sino-Tibetan,,9.324,0.0033333333333333335,-0.09175935387611389,-0.057117193937301636,Sino-Tibetan,other,-4.304065093204169
OLMo-2-0425-1B,eng_Latn,0.39,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,-1.4718165345580525
OLMo-2-0425-1B,hat_Latn,0.2733333333333333,Latn,Atlantic-Congo,4.418019405728941,,,,,Atlantic-Congo,Latn,-3.4385849137337767
OLMo-2-0425-1B,ilo_Latn,0.27666666666666667,Latn,Austronesian,,,,,,Austronesian,Latn,-3.3004558118606235
OLMo-2-0425-1B,kaz_Cyrl,0.25333333333333335,Cyrl,Turkic,9.447543326977344,3.4673,0.006666666666666667,-0.10291523486375809,-0.04851605370640755,Turkic,Cyrl,-4.304065093204169
OLMo-2-0425-1B,lit_Latn,0.2733333333333333,Latn,Balto-Slavic,10.153726802927073,2.157,0.04666666666666667,-0.1137094646692276,-0.03042580932378769,Balto-Slavic,Latn,-3.4385849137337767
OLMo-2-0425-1B,mya_Mymr,0.23,Mymr,Sino-Tibetan,8.94576714414124,9.2193,0.0033333333333333335,-0.0798148363828659,-0.04707970470190048,Sino-Tibetan,other,-4.304065093204169
OLMo-2-0425-1B,pbt_Arab,0.22333333333333333,Arab,Indo-European,8.559915920992061,3.9141,0.013333333333333334,-0.131637305021286,-0.06501848995685577,Indo-European,Arab,-4.304065093204169
OLMo-2-0425-1B,sin_Latn,0.25333333333333335,,,,,,,,other,other,-4.304065093204169
OLMo-2-0425-1B,srp_Cyrl,0.27666666666666667,Cyrl,Balto-Slavic,9.664593347362308,2.743,0.03666666666666667,-0.08726947754621506,-0.013884353451430798,Balto-Slavic,Cyrl,-3.3004558118606235
OLMo-2-0425-1B,tha_Thai,0.26666666666666666,Thai,Tai-Kadai,10.196379987855126,4.0847,0.03333333333333333,-0.06300508230924606,-0.009679997339844704,Tai-Kadai,other,-3.7841896339182615
OLMo-2-0425-1B,vie_Latn,0.27,Latn,Austroasiatic,10.743353922054286,2.1646,0.08666666666666667,-0.0703086331486702,0.011547085829079151,other,Latn,-3.5973122605884447
OLMo-2-0425-1B,ars_Arab,0.2733333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-3.4385849137337767
OLMo-2-0425-1B,bul_Cyrl,0.2866666666666667,Cyrl,Balto-Slavic,10.360175858097726,2.3968,0.05,-0.058126434683799744,0.01695421151816845,Balto-Slavic,Cyrl,-2.9680807422234805
OLMo-2-0425-1B,est_Latn,0.2633333333333333,Latn,Uralic,9.944761723531126,1.8058,0.06333333333333334,-0.10546481609344482,-0.015973085537552834,Uralic,Latn,-4.011868340397864
OLMo-2-0425-1B,hau_Latn,0.2833333333333333,Latn,Afro-Asiatic,,1.8391,0.03,-0.09796621650457382,-0.024977775290608406,Afro-Asiatic,Latn,-3.0680529351336174
OLMo-2-0425-1B,ind_Latn,0.2966666666666667,Latn,Austronesian,10.081454105942349,1.3219,0.61,0.0016260907286778092,0.07468614727258682,Austronesian,Latn,-2.7128008038608074
OLMo-2-0425-1B,kea_Latn,0.2866666666666667,Latn,Portuguese Creole,,,,,,other,Latn,-2.9680807422234805
OLMo-2-0425-1B,lug_Latn,0.27,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.5973122605884447
OLMo-2-0425-1B,nld_Latn,0.27,Latn,Indo-European,10.903264809073452,1.3539,0.48,-0.02568701282143593,0.07056872546672821,Indo-European,Latn,-3.5973122605884447
OLMo-2-0425-1B,pes_Arab,0.24,Arab,Indo-European,10.662263375070816,3.2702,0.10333333333333333,-0.06280485540628433,-0.004080385901033878,Indo-European,Arab,-4.304065093204169
OLMo-2-0425-1B,sin_Sinh,0.22333333333333333,Sinh,Indo-European,8.94462532284678,8.1866,,,,Indo-European,other,-4.304065093204169
OLMo-2-0425-1B,ssw_Latn,0.26666666666666666,Latn,Atlantic-Congo,,1.8344,0.04666666666666667,-0.11303221434354782,-0.03745678439736366,Atlantic-Congo,Latn,-3.7841896339182615
OLMo-2-0425-1B,tir_Ethi,0.29333333333333333,Ethi,Afro-Asiatic,,10.556,0.01,-0.09193561226129532,-0.052861202508211136,Afro-Asiatic,other,-2.7916369172104756
OLMo-2-0425-1B,war_Latn,0.29,Latn,Austronesian,,,,,,Austronesian,Latn,-2.876385515921425
OLMo-2-0425-1B,ary_Arab,0.25666666666666665,,,,,,,,other,other,-4.304065093204169
OLMo-2-0425-1B,cat_Latn,0.26666666666666666,Latn,Indo-European,10.097961053275002,1.4437,0.62,-0.0219756830483675,0.0637388750910759,Indo-European,Latn,-3.7841896339182615
OLMo-2-0425-1B,eus_Latn,0.24666666666666667,Latn,isolate,9.101082328203272,1.6898,0.07666666666666666,-0.10548904538154602,-0.02781340293586254,other,Latn,-4.304065093204169
OLMo-2-0425-1B,heb_Hebr,0.2833333333333333,Hebr,Afro-Asiatic,9.693476506485494,4.3273,0.02666666666666667,-0.07171106338500977,-0.008548700250685215,Afro-Asiatic,other,-3.0680529351336174
OLMo-2-0425-1B,isl_Latn,0.2966666666666667,Latn,Indo-European,9.371177412080815,2.054,0.07,-0.0965856984257698,-0.010678569786250591,Indo-European,Latn,-2.7128008038608074
OLMo-2-0425-1B,khk_Cyrl,0.21,Cyrl,Mongolic-Khitan,9.267328434893145,3.5425,0.016666666666666666,-0.11952424049377441,-0.061984531581401825,other,Cyrl,-4.304065093204169
OLMo-2-0425-1B,luo_Latn,0.27,Latn,Nilotic,,,,,,other,Latn,-3.5973122605884447
OLMo-2-0425-1B,nob_Latn,0.2966666666666667,Latn,Indo-European,10.265445888776227,1.4896,0.35,-0.04769318923354149,0.05020046606659889,Indo-European,Latn,-2.7128008038608074
OLMo-2-0425-1B,plt_Latn,0.23666666666666666,Latn,Austronesian,8.15437957359287,1.7663,0.043333333333333335,-0.10454972088336945,-0.03647124767303467,Austronesian,Latn,-4.304065093204169
OLMo-2-0425-1B,slk_Latn,0.29,Latn,Balto-Slavic,10.215972316299656,1.9858,0.06,-0.09621184319257736,-0.002394407521933317,Balto-Slavic,Latn,-2.876385515921425
OLMo-2-0425-1B,sun_Latn,0.23,Latn,Austronesian,6.11676045067112,,,,,Austronesian,Latn,-4.304065093204169
OLMo-2-0425-1B,tsn_Latn,0.26666666666666666,Latn,Atlantic-Congo,,1.7207,0.04,-0.09939265251159668,-0.026474375277757645,Atlantic-Congo,Latn,-3.7841896339182615
OLMo-2-0425-1B,wol_Latn,0.2633333333333333,Latn,Atlantic-Congo,,1.8578,0.03666666666666667,-0.1303422600030899,-0.042594630271196365,Atlantic-Congo,Latn,-4.011868340397864
OLMo-2-1124-7B,acm_Arab,0.2733333333333333,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-3.4385849137337767
OLMo-2-1124-7B,arz_Arab,0.30666666666666664,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.5043247356451026
OLMo-2-1124-7B,ceb_Latn,0.3233333333333333,Latn,Austronesian,,,,,,Austronesian,Latn,-2.222163525683472
OLMo-2-1124-7B,fin_Latn,0.33666666666666667,Latn,Uralic,10.461273505456898,1.7611,0.7466666666666667,-0.014415428973734379,0.08610338717699051,Uralic,Latn,-2.03520828670301
OLMo-2-1124-7B,hin_Deva,0.30666666666666664,Deva,Indo-European,10.225085947081105,4.461,0.6333333333333333,-0.019025083631277084,0.03612923249602318,Indo-European,Deva,-2.5043247356451026
OLMo-2-1124-7B,ita_Latn,0.43666666666666665,Latn,Indo-European,11.218657350111846,1.3157,0.93,0.04013264924287796,0.17618539929389954,Indo-European,Latn,-1.1045470241879245
OLMo-2-1124-7B,khm_Khmr,0.2966666666666667,Khmr,Austroasiatic,8.873125289337338,7.0834,0.12333333333333334,-0.04358508065342903,-0.004873345606029034,other,other,-2.7128008038608074
OLMo-2-1124-7B,lvs_Latn,0.31,Latn,Balto-Slavic,9.894602930159628,2.2351,0.22666666666666666,-0.06660932302474976,0.014966864138841629,Balto-Slavic,Latn,-2.4423470353692043
OLMo-2-1124-7B,npi_Deva,0.32666666666666666,Deva,Indo-European,9.314204818644845,4.5657,0.21333333333333335,-0.04039694368839264,0.01676434837281704,Indo-European,Deva,-2.172773481472055
OLMo-2-1124-7B,pol_Latn,0.31333333333333335,Latn,Balto-Slavic,11.069183544489329,1.8515,0.6533333333333333,-0.007162595633417368,0.07657858729362488,Balto-Slavic,Latn,-2.38343718962314
OLMo-2-1124-7B,slv_Latn,0.35,Latn,Balto-Slavic,9.903501694149961,1.803,0.56,-0.04017416387796402,0.05923740565776825,Balto-Slavic,Latn,-1.8718021769015918
OLMo-2-1124-7B,swe_Latn,0.38666666666666666,Latn,Indo-European,10.585304823582218,1.5056,0.8366666666666667,0.012850461527705193,0.13958489894866943,Indo-European,Latn,-1.501363690904678
